# iy iz iroll Y Z Roll candidate quality planning_ratio q0 q1 q2 q3 q4 q5
0 5 0 -0.75 0.172222 -0.8 7 4.03293 0.3 0 -0.0981709 2.18083 -0.426721 0 0
0 5 0 -0.75 0.172222 -0.8 8 4.00125 0.3 0 0.615483 1.98702 -0.984463 0 0
0 5 0 -0.75 0.172222 -0.8 9 3.9871 0.3 0 0.736035 1.87022 1.28706 0 0
0 5 1 -0.75 0.172222 -0.594444 0 6.09949 0.5 0 0.25235 0.639285 0.981436 0 0
0 5 1 -0.75 0.172222 -0.594444 1 6.08579 0.5 0 -0.438644 1.30447 -0.915697 0 0
0 5 1 -0.75 0.172222 -0.594444 2 6.08522 0.5 0 -0.0682984 1.1402 0.969985 0 0
0 5 1 -0.75 0.172222 -0.594444 3 6.05968 0.5 0 0.526533 1.13703 1.19257 0 0
0 5 1 -0.75 0.172222 -0.594444 4 6.04287 0.5 0 -0.507955 1.83047 -1.31349 0 0
0 5 1 -0.75 0.172222 -0.594444 5 6.03202 0.5 0 -0.467907 2.10636 -1.1985 0 0
0 5 1 -0.75 0.172222 -0.594444 6 6.02607 0.5 0 -0.408606 2.26035 -0.0833473 0 0
0 5 1 -0.75 0.172222 -0.594444 7 5.94812 0.5 0 -0.532391 2.20243 -1.66933 0 0
0 5 1 -0.75 0.172222 -0.594444 8 5.07244 0.4 0 0.546996 0.908238 0.104527 0 0
0 5 1 -0.75 0.172222 -0.594444 9 5.06651 0.4 0 0.603858 0.683851 1.11265 0 0
0 5 2 -0.75 0.172222 -0.388889 0 10.0399 0.9 0 -0.476312 2.04427 -0.845219 0 0
0 5 2 -0.75 0.172222 -0.388889 1 8.0474 0.7 0 0.24498 1.80998 0.871369 0 0
0 5 2 -0.75 0.172222 -0.388889 2 7.05963 0.6 0 -0.514468 1.61502 0.978331 0 0
0 5 2 -0.75 0.172222 -0.388889 3 7.04829 0.6 0 0.625606 1.21577 -0.637084 0 0
0 5 2 -0.75 0.172222 -0.388889 4 6.07079 0.5 0 0.578762 0.0426842 1.73168 0 0
0 5 2 -0.75 0.172222 -0.388889 5 6.06445 0.5 0 -0.427902 1.73965 0.308885 0 0
0 5 2 -0.75 0.172222 -0.388889 6 6.06344 0.5 0 0.560082 0.99098 -1.02507 0 0
0 5 2 -0.75 0.172222 -0.388889 7 6.05444 0.5 0 -0.56049 1.8532 -0.654578 0 0
0 5 2 -0.75 0.172222 -0.388889 8 6.05122 0.5 0 0.244702 1.64993 1.4922 0 0
0 5 2 -0.75 0.172222 -0.388889 9 6.04581 0.5 0 -0.320558 1.86602 -1.56632 0 0
0 5 3 -0.75 0.172222 -0.183333 0 9.03645 0.8 0 0.703854 1.00089 1.515 0 0
0 5 3 -0.75 0.172222 -0.183333 1 8.07458 0.7 0 -0.448813 1.34953 0.977245 0 0
0 5 3 -0.75 0.172222 -0.183333 2 8.06707 0.7 0 -0.856419 1.59773 -0.888789 0 0
0 5 3 -0.75 0.172222 -0.183333 3 8.05976 0.7 0 -0.0938853 1.82072 -0.431414 0 0
0 5 3 -0.75 0.172222 -0.183333 4 8.0367 0.7 0 -0.218093 1.98916 0.835884 0 0
0 5 3 -0.75 0.172222 -0.183333 5 7.07507 0.6 0 0.37677 1.23192 0.105182 0 0
0 5 3 -0.75 0.172222 -0.183333 6 7.05291 0.6 0 -0.0963519 1.91545 0.493461 0 0
0 5 3 -0.75 0.172222 -0.183333 7 7.04587 0.6 0 -0.213182 2.01908 0.133219 0 0
0 5 3 -0.75 0.172222 -0.183333 8 7.04481 0.6 0 -0.324618 2.01474 -0.493027 0 0
0 5 3 -0.75 0.172222 -0.183333 9 7.03872 0.6 0 0.569886 1.57064 -0.36685 0 0
0 5 4 -0.75 0.172222 0.0222222 0 9.03276 0.8 0 -0.775691 2.06319 -1.25795 0 0
0 5 4 -0.75 0.172222 0.0222222 1 9.01971 0.8 0 -0.997998 2.26033 -0.706871 0 0
0 5 4 -0.75 0.172222 0.0222222 2 8.10093 0.7 0 0.305314 0.223193 1.20058 0 0
0 5 4 -0.75 0.172222 0.0222222 3 8.06218 0.7 0 -0.288069 1.77656 -0.441751 0 0
0 5 4 -0.75 0.172222 0.0222222 4 8.05189 0.7 0 0.308118 1.56949 -1.52475 0 0
0 5 4 -0.75 0.172222 0.0222222 5 8.0508 0.7 0 -0.620179 1.74886 0.968706 0 0
0 5 4 -0.75 0.172222 0.0222222 6 8.04373 0.7 0 -0.260583 1.76066 1.63369 0 0
0 5 4 -0.75 0.172222 0.0222222 7 7.89496 0.7 0 -1.27816 2.48832 1.46668 0 0
0 5 4 -0.75 0.172222 0.0222222 8 7.09041 0.6 0 0.313281 0.453233 1.74596 0 0
0 5 4 -0.75 0.172222 0.0222222 9 7.08543 0.6 0 -0.456315 0.870268 1.7214 0 0
0 5 5 -0.75 0.172222 0.227778 0 11.0718 1 0 0.513871 0.756136 1.42065 0 0
0 5 5 -0.75 0.172222 0.227778 1 9.994 0.9 0 -0.764823 2.47154 -1.59943 0 0
0 5 5 -0.75 0.172222 0.227778 2 9.09914 0.8 0 -0.0714148 0.656767 1.20199 0 0
0 5 5 -0.75 0.172222 0.227778 3 9.08826 0.8 0 0.469765 0.630189 -0.0190769 0 0
0 5 5 -0.75 0.172222 0.227778 4 9.08586 0.8 0 0.330104 0.949119 -0.951914 0 0
0 5 5 -0.75 0.172222 0.227778 5 9.07579 0.8 0 -0.928632 1.49988 -0.052294 0 0
0 5 5 -0.75 0.172222 0.227778 6 9.07443 0.8 0 0.179292 1.47418 -0.217482 0 0
0 5 5 -0.75 0.172222 0.227778 7 9.07352 0.8 0 0.631157 0.185117 -0.773018 0 0
0 5 5 -0.75 0.172222 0.227778 8 9.04671 0.8 0 0.750754 0.587983 -0.911736 0 0
0 5 5 -0.75 0.172222 0.227778 9 9.02626 0.8 0 -1.44487 1.95075 1.27668 0 0
0 5 6 -0.75 0.172222 0.433333 0 11.037 1 0 -0.699903 1.93216 1.04896 0 0
0 5 6 -0.75 0.172222 0.433333 1 11.0188 1 0 -1.06201 2.2768 0.418714 0 0
0 5 6 -0.75 0.172222 0.433333 2 10.9865 1 0 -1.39158 2.49383 -1.50518 0 0
0 5 6 -0.75 0.172222 0.433333 3 10.1003 0.9 0 -0.0454242 0.737703 0.850436 0 0
0 5 6 -0.75 0.172222 0.433333 4 10.081 0.9 0 0.275123 1.24858 -0.0459521 0 0
0 5 6 -0.75 0.172222 0.433333 5 10.056 0.9 0 -1.00311 1.7926 0.514011 0 0
0 5 6 -0.75 0.172222 0.433333 6 10.0437 0.9 0 0.223825 1.75775 -1.62462 0 0
0 5 6 -0.75 0.172222 0.433333 7 10.0348 0.9 0 0.0313364 2.04769 -1.36866 0 0
0 5 6 -0.75 0.172222 0.433333 8 10.0331 0.9 0 -0.590748 2.15106 -0.477324 0 0
0 5 6 -0.75 0.172222 0.433333 9 10.0319 0.9 0 -1.48984 2.0665 -0.145184 0 0
0 5 7 -0.75 0.172222 0.638889 0 11.0788 1 0 -0.435678 1.47229 -0.677196 0 0
0 5 7 -0.75 0.172222 0.638889 1 11.0768 1 0 -0.839676 1.06407 1.68335 0 0
0 5 7 -0.75 0.172222 0.638889 2 11.0409 1 0 -1.03759 1.89986 -1.36744 0 0
0 5 7 -0.75 0.172222 0.638889 3 11.037 1 0 -0.35607 1.83562 1.7289 0 0
0 5 7 -0.75 0.172222 0.638889 4 11.0253 1 0 -1.44522 2.10642 -0.968168 0 0
0 5 7 -0.75 0.172222 0.638889 5 10.1017 0.9 0 0.351984 0.228827 -0.747191 0 0
0 5 7 -0.75 0.172222 0.638889 6 10.1003 0.9 0 -0.50846 0.328009 1.51302 0 0
0 5 7 -0.75 0.172222 0.638889 7 10.0971 0.9 0 -0.143861 1.10938 -0.679945 0 0
0 5 7 -0.75 0.172222 0.638889 8 10.0902 0.9 0 -0.334409 1.02213 0.88575 0 0
0 5 7 -0.75 0.172222 0.638889 9 10.0883 0.9 0 -0.939604 1.10724 0.735761 0 0
0 5 8 -0.75 0.172222 0.844444 0 11.0892 1 0 -0.583618 1.19418 -1.01227 0 0
0 5 8 -0.75 0.172222 0.844444 1 11.0701 1 0 -0.738717 1.61824 -0.245344 0 0
0 5 8 -0.75 0.172222 0.844444 2 11.0343 1 0 -1.46295 1.79278 1.49659 0 0
0 5 8 -0.75 0.172222 0.844444 3 11.0276 1 0 -0.585647 1.99261 1.54278 0 0
0 5 8 -0.75 0.172222 0.844444 4 11.0142 1 0 -0.929783 2.22709 -1.5822 0 0
0 5 8 -0.75 0.172222 0.844444 5 11.0034 1 0 -0.756836 2.46084 -0.813182 0 0
0 5 8 -0.75 0.172222 0.844444 6 10.1168 0.9 0 -0.0552992 0.534809 0.172868 0 0
0 5 8 -0.75 0.172222 0.844444 7 10.1087 0.9 0 -0.433048 0.226237 0.845373 0 0
0 5 8 -0.75 0.172222 0.844444 8 10.0992 0.9 0 -0.678059 0.636975 1.04709 0 0
0 5 8 -0.75 0.172222 0.844444 9 10.0824 0.9 0 -0.0665581 1.21399 0.9172 0 0
0 5 9 -0.75 0.172222 1.05 0 11.0936 1 0 -0.0413632 0.909126 -1.72311 0 0
0 5 9 -0.75 0.172222 1.05 1 11.0913 1 0 -1.08865 0.505284 1.66547 0 0
0 5 9 -0.75 0.172222 1.05 2 11.0622 1 0 -0.989553 1.55722 -1.48734 0 0
0 5 9 -0.75 0.172222 1.05 3 11.043 1 0 -0.949474 1.99973 -0.144644 0 0
0 5 9 -0.75 0.172222 1.05 4 11.0403 1 0 -1.30395 1.97557 -0.461876 0 0
0 5 9 -0.75 0.172222 1.05 5 10.1133 0.9 0 0.0676064 0.586066 0.376817 0 0
0 5 9 -0.75 0.172222 1.05 6 10.1024 0.9 0 0.222657 0.0874694 1.53589 0 0
0 5 9 -0.75 0.172222 1.05 7 10.0973 0.9 0 -0.714037 1.03535 0.642673 0 0
0 5 9 -0.75 0.172222 1.05 8 10.0891 0.9 0 -1.00412 0.737912 1.49427 0 0
0 5 9 -0.75 0.172222 1.05 9 10.0879 0.9 0 -0.766594 1.18783 -1.04848 0 0
0 6 0 -0.75 0.216667 -0.8 0 5.08336 0.4 0 -0.00554877 1.43577 0.0896351 0 0
0 6 0 -0.75 0.216667 -0.8 1 5.06274 0.4 0 0.688922 0.155542 1.01929 0 0
0 6 0 -0.75 0.216667 -0.8 2 5.02759 0.4 0 0.0551997 2.22613 0.408672 0 0
0 6 0 -0.75 0.216667 -0.8 3 4.10162 0.3 0 0.215584 0.174268 1.5848 0 0
0 6 0 -0.75 0.216667 -0.8 4 3.93868 0.3 0 0.826033 1.7715 -0.272152 0 0
0 6 0 -0.75 0.216667 -0.8 5 3.1015 0.2 0 0.0904547 0.32071 1.51263 0 0
0 6 0 -0.75 0.216667 -0.8 6 3.09276 0.2 0 -0.139308 1.19677 -0.776385 0 0
0 6 0 -0.75 0.216667 -0.8 7 3.06177 0.2 0 0.644828 0.820942 0.319274 0 0
0 6 0 -0.75 0.216667 -0.8 8 3.02371 0.2 0 -0.164596 2.27872 -0.571924 0 0
0 6 0 -0.75 0.216667 -0.8 9 2.97717 0.2 0 -0.248021 1.323 0.0169686 0 0
0 6 1 -0.75 0.216667 -0.594444 0 5.10604 0.4 0 -0.204238 0.238715 1.19387 0 0
0 6 1 -0.75 0.216667 -0.594444 1 5.06936 0.4 0 0.00456629 1.29102 1.72563 0 0
0 6 1 -0.75 0.216667 -0.594444 2 5.02309 0.4 0 0.652546 1.64092 -0.285122 0 0
0 6 1 -0.75 0.216667 -0.594444 3 4.10463 0.3 0 0.073808 0.898562 0.319712 0 0
0 6 1 -0.75 0.216667 -0.594444 4 4.08679 0.3 0 -0.0599513 0.921552 1.57313 0 0
0 6 1 -0.75 0.216667 -0.594444 5 4.08121 0.3 0 0.124293 1.37419 -0.567676 0 0
0 6 1 -0.75 0.216667 -0.594444 6 4.05815 0.3 0 -0.370651 1.82035 -0.534789 0 0
0 6 1 -0.75 0.216667 -0.594444 7 4.02636 0.3 0 0.675542 1.3287 1.55702 0 0
0 6 1 -0.75 0.216667 -0.594444 8 4.02095 0.3 0 -0.342573 2.28671 -0.811182 0 0
0 6 1 -0.75 0.216667 -0.594444 9 4.0092 0.3 0 -0.473766 1.3805 0.223864 0 0
0 6 2 -0.75 0.216667 -0.388889 0 7.10041 0.6 0 -0.50137 1.0357 0.23282 0 0
0 6 2 -0.75 0.216667 -0.388889 1 6.0845 0.5 0 -0.035151 1.07757 1.29824 0 0
0 6 2 -0.75 0.216667 -0.388889 2 6.07532 0.5 0 -0.555281 1.21216 1.46759 0 0
0 6 2 -0.75 0.216667 -0.388889 3 6.03322 0.5 0 0.0816183 2.13551 0.610069 0 0
0 6 2 -0.75 0.216667 -0.388889 4 5.10093 0.4 0 -0.117088 0.406271 1.46612 0 0
0 6 2 -0.75 0.216667 -0.388889 5 5.08283 0.4 0 -0.688057 1.38841 0.37204 0 0
0 6 2 -0.75 0.216667 -0.388889 6 5.0779 0.4 0 -0.0704623 1.52196 -0.53609 0 0
0 6 2 -0.75 0.216667 -0.388889 7 5.07487 0.4 0 -0.641248 1.42047 -1.3045 0 0
0 6 2 -0.75 0.216667 -0.388889 8 5.05564 0.4 0 -0.157374 1.88528 0.149675 0 0
0 6 2 -0.75 0.216667 -0.388889 9 5.04782 0.4 0 -0.39995 1.98546 0.0403015 0 0
0 6 3 -0.75 0.216667 -0.183333 0 10.0096 0.9 0 -0.8116 2.2279 1.39867 0 0
0 6 3 -0.75 0.216667 -0.183333 1 8.08557 0.7 0 -0.00118845 1.01895 1.39997 0 0
0 6 3 -0.75 0.216667 -0.183333 2 8.04475 0.7 0 -0.626134 1.84695 0.904823 0 0
0 6 3 -0.75 0.216667 -0.183333 3 7.09771 0.6 0 -0.166749 0.501826 1.58044 0 0
0 6 3 -0.75 0.216667 -0.183333 4 7.09698 0.6 0 -0.0301416 0.805158 1.01439 0 0
0 6 3 -0.75 0.216667 -0.183333 5 7.08647 0.6 0 0.248762 1.15402 -0.255337 0 0
0 6 3 -0.75 0.216667 -0.183333 6 7.04078 0.6 0 -0.645251 1.98854 -1.11641 0 0
0 6 3 -0.75 0.216667 -0.183333 7 7.02336 0.6 0 -0.519363 2.27079 -0.466348 0 0
0 6 3 -0.75 0.216667 -0.183333 8 7.02154 0.6 0 0.00241783 2.29969 -0.609249 0 0
0 6 3 -0.75 0.216667 -0.183333 9 6.1006 0.5 0 -0.487652 0.505748 1.27291 0 0
0 6 4 -0.75 0.216667 0.0222222 0 9.08868 0.8 0 0.517381 0.143981 0.661949 0 0
0 6 4 -0.75 0.216667 0.0222222 1 9.06221 0.8 0 0.38119 1.23981 1.66043 0 0
0 6 4 -0.75 0.216667 0.0222222 2 8.09518 0.7 0 0.131532 1.06869 0.478056 0 0
0 6 4 -0.75 0.216667 0.0222222 3 8.09219 0.7 0 -0.0775985 0.964915 0.958779 0 0
0 6 4 -0.75 0.216667 0.0222222 4 8.0869 0.7 0 -0.0227257 1.35407 -0.463854 0 0
0 6 4 -0.75 0.216667 0.0222222 5 8.08624 0.7 0 -0.260249 1.03807 1.25606 0 0
0 6 4 -0.75 0.216667 0.0222222 6 7.09392 0.6 0 0.37375 0.678136 0.501712 0 0
0 6 4 -0.75 0.216667 0.0222222 7 7.09195 0.6 0 0.384857 0.680257 0.704459 0 0
0 6 4 -0.75 0.216667 0.0222222 8 7.08825 0.6 0 -0.165248 1.34318 0.0121527 0 0
0 6 4 -0.75 0.216667 0.0222222 9 7.08354 0.6 0 0.213104 1.25697 0.327477 0 0
0 6 5 -0.75 0.216667 0.227778 0 10.0945 0.9 0 -1.07719 0.351536 1.61965 0 0
0 6 5 -0.75 0.216667 0.227778 1 10.088 0.9 0 -0.0482371 1.29996 -0.79321 0 0
0 6 5 -0.75 0.216667 0.227778 2 9.08889 0.8 0 0.4169 0.443582 1.31754 0 0
0 6 5 -0.75 0.216667 0.227778 3 9.06449 0.8 0 -0.371116 1.551 -1.63419 0 0
0 6 5 -0.75 0.216667 0.227778 4 9.06082 0.8 0 0.625501 0.923544 -0.457322 0 0
0 6 5 -0.75 0.216667 0.227778 5 8.1002 0.7 0 -0.0299804 1.06722 0.387629 0 0
0 6 5 -0.75 0.216667 0.227778 6 8.07629 0.7 0 0.625861 0.218908 -0.29869 0 0
0 6 5 -0.75 0.216667 0.227778 7 8.07333 0.7 0 -1.12067 1.51206 -0.0219751 0 0
0 6 5 -0.75 0.216667 0.227778 8 8.06519 0.7 0 0.657244 0.591103 0.514304 0 0
0 6 5 -0.75 0.216667 0.227778 9 8.04617 0.7 0 0.500804 1.34363 1.7058 0 0
0 6 6 -0.75 0.216667 0.433333 0 11.0585 1 0 0.709344 0.444939 -0.700211 0 0
0 6 6 -0.75 0.216667 0.433333 1 10.1034 0.9 0 -0.0739589 1.00879 -0.0265461 0 0
0 6 6 -0.75 0.216667 0.433333 2 10.0982 0.9 0 0.415161 0.107757 -0.662563 0 0
0 6 6 -0.75 0.216667 0.433333 3 10.0785 0.9 0 -0.0246219 1.52716 -0.113477 0 0
0 6 6 -0.75 0.216667 0.433333 4 10.0656 0.9 0 0.528054 0.971233 -1.23533 0 0
0 6 6 -0.75 0.216667 0.433333 5 10.0494 0.9 0 -0.653507 1.79421 0.796007 0 0
0 6 6 -0.75 0.216667 0.433333 6 10.0449 0.9 0 -0.859502 1.68468 1.68209 0 0
0 6 6 -0.75 0.216667 0.433333 7 10.0323 0.9 0 -1.05774 2.07071 -0.952456 0 0
0 6 6 -0.75 0.216667 0.433333 8 10.0191 0.9 0 -0.943518 2.11767 1.26371 0 0
0 6 6 -0.75 0.216667 0.433333 9 10.0103 0.9 0 -1.06436 2.36624 0.598594 0 0
0 6 7 -0.75 0.216667 0.638889 0 11.1145 1 0 -0.185618 0.570458 0.50868 0 0
0 6 7 -0.75 0.216667 0.638889 1 11.0871 1 0 -1.13818 0.870791 1.22091 0 0
0 6 7 -0.75 0.216667 0.638889 2 10.1101 0.9 0 -0.0233693 0.724387 0.688461 0 0
0 6 7 -0.75 0.216667 0.638889 3 10.0954 0.9 0 0.198571 0.932748 -0.762264 0 0
0 6 7 -0.75 0.216667 0.638889 4 10.0922 0.9 0 -0.179323 0.781697 1.49615 0 0
0 6 7 -0.75 0.216667 0.638889 5 10.0918 0.9 0 -1.50267 0.197974 1.57665 0 0
0 6 7 -0.75 0.216667 0.638889 6 10.0902 0.9 0 0.0304315 1.28988 -0.0444135 0 0
0 6 7 -0.75 0.216667 0.638889 7 10.0888 0.9 0 -0.987388 0.928793 0.996029 0 0
0 6 7 -0.75 0.216667 0.638889 8 10.0864 0.9 0 -0.179151 1.36154 0.415403 0 0
0 6 7 -0.75 0.216667 0.638889 9 10.071 0.9 0 -0.0932986 1.28103 1.64388 0 0
0 6 8 -0.75 0.216667 0.844444 0 11.0905 1 0 0.463097 0.00855774 -1.14339 0 0
0 6 8 -0.75 0.216667 0.844444 1 11.0875 1 0 -1.02095 1.00604 0.805487 0 0
0 6 8 -0.75 0.216667 0.844444 2 11.0606 1 0 -1.16971 1.70837 0.283171 0 0
0 6 8 -0.75 0.216667 0.844444 3 11.0345 1 0 -1.47478 2.03223 -0.280375 0 0
0 6 8 -0.75 0.216667 0.844444 4 10.0963 0.9 0 0.174964 0.986721 -0.439648 0 0
0 6 8 -0.75 0.216667 0.844444 5 10.0963 0.9 0 -0.44948 0.937812 0.752422 0 0
0 6 8 -0.75 0.216667 0.844444 6 10.0929 0.9 0 -0.727922 1.17023 0.395806 0 0
0 6 8 -0.75 0.216667 0.844444 7 10.0818 0.9 0 -0.359386 1.4449 0.294848 0 0
0 6 8 -0.75 0.216667 0.844444 8 10.0724 0.9 0 -0.731538 1.37519 0.906741 0 0
0 6 8 -0.75 0.216667 0.844444 9 10.0698 0.9 0 -1.21253 1.52676 0.547493 0 0
0 6 9 -0.75 0.216667 1.05 0 11.1186 1 0 -0.448607 0.205397 0.637195 0 0
0 6 9 -0.75 0.216667 1.05 1 11.103 1 0 -0.35307 0.172426 1.46328 0 0
0 6 9 -0.75 0.216667 1.05 2 11.0957 1 0 -0.637885 0.631764 1.40168 0 0
0 6 9 -0.75 0.216667 1.05 3 11.0942 1 0 -0.678145 1.06407 -0.973845 0 0
0 6 9 -0.75 0.216667 1.05 4 11.0782 1 0 -0.773149 1.24734 0.932559 0 0
0 6 9 -0.75 0.216667 1.05 5 11.0776 1 0 0.0801425 1.11545 1.69632 0 0
0 6 9 -0.75 0.216667 1.05 6 11.0625 1 0 -0.64059 1.72483 0.689966 0 0
0 6 9 -0.75 0.216667 1.05 7 11.0617 1 0 -1.1761 1.41926 1.36353 0 0
0 6 9 -0.75 0.216667 1.05 8 10.1201 0.9 0 -0.296573 0.0166812 0.603457 0 0
0 6 9 -0.75 0.216667 1.05 9 10.111 0.9 0 -0.127496 0.76691 -0.224624 0 0
0 7 0 -0.75 0.261111 -0.8 0 5.02736 0.4 0 -0.124751 2.10065 0.417632 0 0
0 7 0 -0.75 0.261111 -0.8 1 4.10385 0.3 0 0.0782598 0.29444 1.35231 0 0
0 7 0 -0.75 0.261111 -0.8 2 4.06917 0.3 0 0.161325 1.37199 -1.62991 0 0
0 7 0 -0.75 0.261111 -0.8 3 4.02702 0.3 0 0.601193 1.68399 0.52926 0 0
0 7 0 -0.75 0.261111 -0.8 4 3.97626 0.3 0 0.774528 1.68599 1.46282 0 0
0 7 0 -0.75 0.261111 -0.8 5 3.92789 0.3 0 0.392008 2.49845 -1.23141 0 0
0 7 0 -0.75 0.261111 -0.8 6 3.08156 0.2 0 -0.0487415 1.23669 0.900677 0 0
0 7 0 -0.75 0.261111 -0.8 7 3.08085 0.2 0 0.269973 1.11571 1.19548 0 0
0 7 0 -0.75 0.261111 -0.8 8 3.04879 0.2 0 0.752056 0.619415 0.359269 0 0
0 7 0 -0.75 0.261111 -0.8 9 3.04289 0.2 0 0.207922 1.75394 1.72736 0 0
0 7 1 -0.75 0.261111 -0.594444 0 5.09267 0.4 0 0.170658 1.09437 0.355399 0 0
0 7 1 -0.75 0.261111 -0.594444 1 5.06785 0.4 0 -0.19865 1.6424 -0.912347 0 0
0 7 1 -0.75 0.261111 -0.594444 2 4.10955 0.3 0 -0.114414 0.235617 0.830141 0 0
0 7 1 -0.75 0.261111 -0.594444 3 4.08351 0.3 0 0.424853 0.49978 1.606 0 0
0 7 1 -0.75 0.261111 -0.594444 4 4.08231 0.3 0 0.169398 1.31495 -0.494293 0 0
0 7 1 -0.75 0.261111 -0.594444 5 4.06519 0.3 0 -0.308626 1.71845 -0.575881 0 0
0 7 1 -0.75 0.261111 -0.594444 6 4.0644 0.3 0 0.443328 1.33118 -0.375444 0 0
0 7 1 -0.75 0.261111 -0.594444 7 4.03394 0.3 0 0.650142 1.42476 0.708165 0 0
0 7 1 -0.75 0.261111 -0.594444 8 3.09501 0.2 0 0.307692 0.328712 1.58047 0 0
0 7 1 -0.75 0.261111 -0.594444 9 3.0882 0.2 0 0.228713 1.03848 0.991472 0 0
0 7 2 -0.75 0.261111 -0.388889 0 7.07754 0.6 0 0.565861 0.34788 1.15677 0 0
0 7 2 -0.75 0.261111 -0.388889 1 7.0312 0.6 0 0.782004 0.032418 0.583003 0 0
0 7 2 -0.75 0.261111 -0.388889 2 6.07825 0.5 0 -0.546343 1.47355 -0.594631 0 0
0 7 2 -0.75 0.261111 -0.388889 3 6.07614 0.5 0 0.287965 1.07751 1.61405 0 0
0 7 2 -0.75 0.261111 -0.388889 4 6.06924 0.5 0 -0.453848 1.41431 1.18255 0 0
0 7 2 -0.75 0.261111 -0.388889 5 6.03133 0.5 0 -0.180036 2.16468 -0.836048 0 0
0 7 2 -0.75 0.261111 -0.388889 6 6.0299 0.5 0 -0.169896 2.19238 -0.734008 0 0
0 7 2 -0.75 0.261111 -0.388889 7 6.02791 0.5 0 0.777344 0.654178 0.354573 0 0
0 7 2 -0.75 0.261111 -0.388889 8 6.02611 0.5 0 0.418648 1.87873 -1.36534 0 0
0 7 2 -0.75 0.261111 -0.388889 9 6.02113 0.5 0 -0.158217 2.06688 1.69941 0 0
0 7 3 -0.75 0.261111 -0.183333 0 10.0627 0.9 0 0.212663 1.63432 0.484457 0 0
0 7 3 -0.75 0.261111 -0.183333 1 8.07223 0.7 0 -0.0603919 1.22393 1.74186 0 0
0 7 3 -0.75 0.261111 -0.183333 2 8.04558 0.7 0 0.0687298 1.85225 0.966009 0 0
0 7 3 -0.75 0.261111 -0.183333 3 8.02844 0.7 0 -0.0428957 1.97559 1.67687 0 0
0 7 3 -0.75 0.261111 -0.183333 4 8.014 0.7 0 -0.531911 2.24437 1.0138 0 0
0 7 3 -0.75 0.261111 -0.183333 5 7.96198 0.7 0 -0.922905 2.43439 1.29411 0 0
0 7 3 -0.75 0.261111 -0.183333 6 7.94348 0.7 0 0.451391 1.99509 1.48586 0 0
0 7 3 -0.75 0.261111 -0.183333 7 7.08901 0.6 0 -0.921916 1.23348 0.29242 0 0
0 7 3 -0.75 0.261111 -0.183333 8 7.07651 0.6 0 0.237423 1.28047 -1.07675 0 0
0 7 3 -0.75 0.261111 -0.183333 9 7.07524 0.6 0 -0.228176 1.57277 -0.376112 0 0
0 7 4 -0.75 0.261111 0.0222222 0 8.05705 0.7 0 0.38976 1.34393 -1.62558 0 0
0 7 4 -0.75 0.261111 0.0222222 1 8.04559 0.7 0 -0.820761 1.74792 1.35359 0 0
0 7 4 -0.75 0.261111 0.0222222 2 7.07725 0.6 0 0.371467 1.14353 0.698713 0 0
0 7 4 -0.75 0.261111 0.0222222 3 7.07233 0.6 0 -0.972936 1.27975 1.21778 0 0
0 7 4 -0.75 0.261111 0.0222222 4 7.06596 0.6 0 -0.948937 1.43665 1.08547 0 0
0 7 4 -0.75 0.261111 0.0222222 5 7.06591 0.6 0 -0.164808 1.5581 -1.55664 0 0
0 7 4 -0.75 0.261111 0.0222222 6 7.05566 0.6 0 -0.101967 1.89105 -0.0983238 0 0
0 7 4 -0.75 0.261111 0.0222222 7 7.05357 0.6 0 -0.985609 1.52785 1.66222 0 0
0 7 4 -0.75 0.261111 0.0222222 8 7.0422 0.6 0 -0.00363433 1.93395 -1.49552 0 0
0 7 4 -0.75 0.261111 0.0222222 9 7.03481 0.6 0 0.709069 1.01256 -1.53786 0 0
0 7 5 -0.75 0.261111 0.227778 0 9.04348 0.8 0 -1.45834 1.77612 0.781776 0 0
0 7 5 -0.75 0.261111 0.227778 1 8.10934 0.7 0 0.141672 0.158247 0.919207 0 0
0 7 5 -0.75 0.261111 0.227778 2 8.09452 0.7 0 -0.501925 0.91661 0.794316 0 0
0 7 5 -0.75 0.261111 0.227778 3 8.0564 0.7 0 -0.656824 1.84458 0.0989203 0 0
0 7 5 -0.75 0.261111 0.227778 4 8.04528 0.7 0 -1.53896 1.81041 -0.992745 0 0
0 7 5 -0.75 0.261111 0.227778 5 8.04325 0.7 0 0.495258 1.37038 1.45816 0 0
0 7 5 -0.75 0.261111 0.227778 6 8.02002 0.7 0 -0.290038 2.09435 1.61167 0 0
0 7 5 -0.75 0.261111 0.227778 7 8.0097 0.7 0 -0.24799 2.30336 -1.74246 0 0
0 7 5 -0.75 0.261111 0.227778 8 8.00639 0.7 0 -1.35599 2.2722 -1.54539 0 0
0 7 5 -0.75 0.261111 0.227778 9 7.99944 0.7 0 -1.52819 2.23842 1.53892 0 0
0 7 6 -0.75 0.261111 0.433333 0 10.1023 0.9 0 0.144584 0.867788 0.324123 0 0
0 7 6 -0.75 0.261111 0.433333 1 9.08346 0.8 0 -1.54168 1.06457 0.734781 0 0
0 7 6 -0.75 0.261111 0.433333 2 9.08184 0.8 0 -0.926108 1.0393 1.33043 0 0
0 7 6 -0.75 0.261111 0.433333 3 9.07553 0.8 0 0.597386 0.535949 -0.403698 0 0
